SMILES,Inhibition_A,Inhibition_B,Inhibition Mean
CC1=CC=C(C=C1)C2=NN=C(O2)C3=CC=C(C=C3)NC(=O)C4=CC=CO4,3.93095,10.7948,7.362875000000001
CC(C)CN1C(=O)C2=CC=CC=C2N=C1SCC(=O)N3CCOCC3,0.9879,5.0434,3.01565
CCC(CC)C1=NN=C(S1)NC(=O)C2=CC=C(C=C2)[N+](=O)[O-],-0.301046,1.96123,0.830092
CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC=C3)OCC,0.923555,2.10322,1.5133875
CC1=CC(=NN1CC2=CC=C(O2)C(=O)NC3=CC(=CC=C3)Br)C,-2.06503,-2.02398,-2.044505
CC1=CC(=CC(=C1)OC(C)C(=O)NC2=CC=CC=C2C(=O)NCC3=CN=CC=C3)C,-3.61822,-0.810123,-2.2141715
CCSC1=NN=C(N1CC2CCCO2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,-5.21958,-4.33564,-4.777609999999999
CC1=C2C=CC3=C(C2=NC=C1)N=CC=C3,-8.62443,-2.87689,-5.75066
CCCCC(CC)CNS(=O)(=O)C1=CC2=C(C=C1)N(CC2)C(=O)CCC(=O)O,-3.03267,1.0972,-0.967735
C1CCCC(CCC1)NC(=O)CCN2C3=CC=CC=C3OC2=S,3.08225,5.92068,4.501465
CC1=CC=CC=C1N2C(=O)C=C(NC2=O)N3CCC4=CC=CC=C43,0.98507,1.12948,1.057275
CC1=CC(=NC2=NN=C(N12)SCC(=O)N(CC(C)C)C3=C(N(C(=O)NC3=O)CC(C)C)N)C,12.6655,15.3477,14.0066
C1=CC=C(C=C1)N2C=NC=C2C(=O)NC3=CC=CC(=C3)C#N,3.18466,5.27016,4.22741
CCOC1=C(C=C(C=C1)NC(=O)CN(C)CC(=O)NC2=C(C=C(C=C2)Br)F)OCC,0.47609,-3.37619,-1.4500499999999998
CC1=CC(=C(C=C1)OCC(=O)NNC(=O)C2=CC=C(C=C2)NC(=O)C3CC3)C,2.24352,-0.348243,0.9476385
CC(C)(C)C1=CC=C(C=C1)C(=O)NCC(=O)OCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Cl,-2.33948,-1.50353,-1.921505
C1CN(CCC1C(=O)NC2=CN=CC=C2)S(=O)(=O)C3=CC=CS3,7.05732,4.98263,6.0199750000000005
CC1=CC=C(C=C1)CCN2CC(CC2=O)C(=O)NCC3=CC4=C(C=C3)OCO4,-1.37768,0.66399,-0.356845
CC1=CC=C(C=C1)C(=O)/C=C/NC2=CC(=CC=C2)OC,-1.91257,-0.231984,-1.072277
CN(C)CCNC(=O)NC1=C(C=C(C=C1)F)F,3.20721,0.0804152,1.6438126
C1CCC(CC1)CNC(=O)COC(=O)C2=CC=CS2,1.14635,7.27751,4.211930000000001
CCOC1=C(C=CC=N1)C(=O)OCC(=O)NC2=C(C=C(C=C2C)C)C,12.299,7.04225,9.670625
CN(C)CCCN(C1=NC2=C(S1)C=C(C=C2)Br)C(=O)C3=COCCO3.[Cl-],-14.2099,-13.9826,-14.09625
C1=CC(=CC(=C1)SC2=C(C=CC=N2)O)C(F)(F)F,0.28715,2.77487,1.53101
CC1=C(SC=C1)C=NN2C(=O)C(=NNC2=S)C,7.04402,4.78607,5.915044999999999
CC1=NN=C(N1CC=C)SCC(=O)NC2CCCCC2,4.82003,1.75162,3.285825
COC1=C(C=C(C=C1)CCNS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=CC=CO3)OC,6.46595,1.91481,4.19038
CC(=NNC(=O)CSCC1=CC=C(C=C1)[N+](=O)[O-])C2=CC=CC=C2O,-2.18832,-5.13779,-3.663055
CC(C)OC1=CC=C(C=C1)C(=O)NCC2=CC=CS2,0.931539,2.74296,1.8372495
CC1=NC2=CC=CC=C2N1CC(=O)NN=C/C=C/C3=CC=CC=C3,8.18048,7.20688,7.69368
C1=CC=C2C(=C1)C3=CC=CC=C3C24C5=CC=CC=C5C(=O)O4,-10.5887,-8.3766,-9.48265
C1=CC=NC(=C1)CCSCC(=O)NC2=CN=CC=C2,7.1258,7.1906,7.1582
C1=CC=C(C=C1)C=CC(CC(=O)CC(=O)C2=CC=CC=C2)(C3=CC=CC=C3)O,-2.28567,-7.37884,-4.832255
CC(=NNC(=O)CC1=CC=C(C=C1)OC)C2=CC=CS2,0.142778,-3.79874,-1.827981
COC1=C(C=C(C=C1)C2=C(N3C=CN=CC3=N2)NCC4=CC=CC=C4)SC5CCCCC5.C(=O)(C(F)(F)F)O,-2.3007,-0.831225,-1.5659625
CC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NCC(C3=CC=C(C=C3)OC)N4CCCC4)F,2.41318,6.91327,4.663225
CCOCCCNC(=S)NCCCNC1=NC2=C(C=C(C=C2C=C1C#N)C)C,3.78984,4.18172,3.98578
C1=CC(=C(C(=C1)Cl)Cl)NC(=S)NC2=CC=C(C=C2)CC(=O)O,-0.379845,2.11855,0.8693525
COC1=CC=CC=C1C2=C(C3=CC=CC=C3O2)C#CC4=CC(=CC(=C4)OC)OC,-6.53123,-1.31172,-3.921475
C1C(=O)N(C(=NC2=CC=CC=C2)S1)CC3=CC=CC=C3,5.08435,2.17644,3.630395
C1CN(CC2=CC=CC=C21)C3=NC=NC4=C3NC=N4,0.471416,5.37043,2.920923
C1=CC=C(C=C1)/C(=N/OC(=O)CC2=CC=CS2)/N,7.96129,10.5355,9.248395
C1C(OC2=CC=CC=C2O1)C(=O)NCC(=O)NN=CC3=CC(=C(C(=C3)Br)O)Br,23.538,21.862,22.7
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.[Cl-],-6.86038,-11.1866,-9.02349
CCOC(=O)C1=C(SC(=C1C)C(=O)NC2CCCC2)NC(=O)C,3.86696,7.59624,5.7316
C1CC(CN(C1)C(=O)CCC(=O)N)C(=O)C2=CC=C3CCC4=C3C2=CC=C4,7.31052,3.83538,5.5729500000000005
CC1=CC=C(C=C1)NC(=O)CN2C(=O)/C(=C/C3=CC(=C(C=C3)OCC(=O)O)Br)/SC2=O,8.72962,6.0908,7.41021
C1=CC=C2C(=C1)C(=C(S2)C(=O)NCC3=CN=CC=C3)Cl,-2.64106,1.17124,-0.73491
CSC1=CC=C(C=C1)C(=O)C2CCCN(C2)CC3=C4C(=CC=C3)N=CC=N4,-2.03387,-2.4413,-2.237585
CC1=NC=C(S1)CN2CCCC(C2)C(=O)C3=CC=CC=C3OC,1.61266,2.47446,2.0435600000000003
CN(CC1CCCN(C1)CCC2=CC(=CC=C2)C(F)(F)F)CC3=CC(=C(C=C3)O)OC,-3.40141,-1.68177,-2.54159
CN(C)C(CNC(=O)C1=CC2=NC=CN=C2C=C1)C3=CC=CO3,5.51579,2.33873,3.92726
COC1=CC=CC(=C1)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)OC,4.20744,10.6047,7.40607
CC1=C(NC(=C1C(=O)C)C)C(=O)CN2CCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC,1.63849,4.94456,3.291525
CC1(CC1(Br)Br)C(=O)NNC(=O)C2=CC=C(C=C2)OC,3.39549,5.14407,4.26978
CCN(CC1=CC=NC=C1)C(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=C(C=C3)Br,8.33525,10.4874,9.411325
CC1=CC(=NO1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3,6.91559,-1.65565,2.62997
CCOC1=C(C=C(C=C1)NC(=O)CN(C)C(=O)C2=CN(N=C2C3=CC=CS3)C4=CC=CC=C4)OCC,2.42101,1.37712,1.899065
C1=COC(=C1)C2=CC(=NO2)C(=O)NC3=C(C=CC(=C3)Br)O,-1.75029,0.0838095,-0.8332402499999999
C1CN(CCN1CC(=O)NC2=C(C=CC(=C2)Cl)Cl)C(=O)N3CCOCC3,6.10729,3.65938,4.883335
CC1=CC=C(C=C1)S(=O)(=O)CCC(=O)OCC2=CC(=O)OC3=C2C=CC(=C3)OC,-1.18743,-2.49127,-1.83935
CCOC1=CC2=C(C=C1)OC(CC2N(CCN3CCOCC3)C(=O)NC4=CC=CC=C4)(C)C,1.37594,-0.287728,0.544106
COC1=C(C=C(C=C1)N2C(=O)C3=C(C=C(C=C3)C(=O)NCCC4=CC=C(C=C4)Cl)NC2=O)OC,-4.95812,-4.71185,-4.834985
C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N(CC3)C(=O)C4CCC4,-0.154753,-2.51126,-1.3330065
C1CCC(CC1)(C#N)NC(=O)COC(=O)CN2C(=O)C3=CC=CC=C3C(=O)N2,-1.63319,-0.890538,-1.261864
CC1=CC2=C(C=C1C)OC=C2CC(=O)N(C)CC(=O)NC3=CC=C(C=C3)F,3.43926,2.64382,3.04154
CC1=CC(=CC=C1)C(=O)NN=CC2=CC(=C(O2)Br)Br,-2.30227,-0.101781,-1.2020255
CC1C(=C(C(=O)O1)C(=NC2=CC=CC=C2C)C)O,0.517539,3.15918,1.8383595
CC(C)C(=O)NC(C(Cl)(Cl)Cl)NC1=C(C=CC(=C1)C(F)(F)F)Cl,3.5101,1.17469,2.342395
C1=CC(=CC=C1CCNC(=O)CN(C2=CC=C(C=C2)Cl)S(=O)(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-])F,3.02081,0.569527,1.7951685
CC1=C(C(NC(=S)N1)C2=CC=CS2)C(=O)NC,1.45819,4.16017,2.80918
CC1(CC2=C(CC3=C(O2)CC(CC3=O)(C)C)C(=O)C1)C,3.63114,-4.16067,-0.2647649999999999
CCOC(=O)CN1C(=O)C=CC(=N1)C2=CC=C(C=C2)C,0.595584,3.17393,1.884757
C=CCN1C(=O)C2=C(N=C1SC(CCO)C(=O)NCC3=CC=CO3)SC4=C2CCC4,-0.541902,2.91489,1.1864940000000002
COCCOC1=C(C=C(C=C1)C(F)(F)F)NC(=O)C2=CC=CC=C2F,6.22083,5.81936,6.020095
C1COCCN1C2=C(N=NC(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,3.48496,0.859536,2.172248
CCC(C)N(C1CCS(=O)(=O)C1)C(=O)CSC2=NN=CN2C,-0.956901,-0.0154883,-0.48619465
C1=CC(=C(C(=C1)Cl)/C=C/C(=O)NCC2=CC=CO2)F,2.91035,7.05176,4.981055
C1C(C(=O)N(C1=O)C2=CC=CC=C2)SC3=CC=CC=C3C(=O)O,7.51868,8.63889,8.078785
C1=CC(=C(C=C1Cl)N)O/C=C\C#N,-0.43554,-3.82655,-2.131045
C1=CC=C(C=C1)S(=O)(=O)NN=CC2=CC(=CC=C2)F,27.5973,32.1265,29.8619
CCN(CC)CCNC1=NC=NC2=C1NC3=C2C=C(C=C3)OCC,1.81506,1.17237,1.493715
C1=CC=C2C(=C1)C(=CN2)CC(=O)NCC3=CC=NC=C3,1.56938,2.18326,1.87632
C1=CC=C(C=C1)C(=O)NN=CC2=C(N(C(=O)S2)CC3=CC(=CC=C3)C(=O)O)Cl,4.83648,4.80843,4.822455
C1COCCN1C2=C(C(=O)N(N=C2)CC(=O)C3=CC=C(C=C3)Cl)Cl,0.174685,1.03514,0.6049125
C1=CC(=CC=C1CNC(=O)CN(C2=CC(=C(C=C2)F)Cl)C(=O)C3=CSN=N3)F,-4.11513,-2.35429,-3.23471
CC1=CC(=C2C(=C1)C(=CC(=N2)SCC(=O)NC(=O)C3=CC=CN3C)C)C,6.7789,6.33829,6.558595
C1CC1NC(=O)C2=NC3=C(C(=O)N2)N=NN3CC4=CC=CC=C4Cl,13.2049,14.0972,13.65105
CC1=CC(=O)NC2=NN=NN12,2.74798,0.385016,1.5664980000000002
C1CC(=NNC(=O)C2=CC=CC=N2)CCC1=NNC(=O)C3=CC=CC=N3,3.3384,6.02759,4.682995
C1CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=CC(=C3)C(=O)NC4=NN=CS4,16.1615,13.7536,14.95755
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=CC=C3F)C(=O)N4CCOCC4,9.3552,8.59581,8.975505
C1CCN(C1)C(=O)C2CCCN(C2)C3CC(=O)N(C3=O)C4=CC=C(C=C4)Cl,3.44212,3.56968,3.5059
CN(C1CCCN(C1)CC2=CC=CC=C2F)C(=O)CN3C(=O)C=CC(=N3)Cl,0.0406537,1.63486,0.83775685
C1=CC(=CC=C1C(=O)NC2=NC3=C(S2)C=C(C=C3)SC(F)F)NS(=O)(=O)C4=CC(=C(C=C4)F)F,100.376,100.444,100.41
CCCCCOC1=CC=CC=C1C(=O)NCC(=O)O,6.75465,5.56006,6.157355
C1=CC(=CC(=C1)S(=O)(=O)OC2=CC=C(C=C2)C(=O)O)C(F)(F)F,2.24483,0.938967,1.5918985
CC1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)C)S(=O)(=O)N4CCOCC4)C,-0.589134,0.828438,0.1196519999999999
CC1=C(C=C(C=C1)NC2=NN=C(S2)SCC(=O)NCCN3C(=O)CSC3=O)C,8.8783,4.3859,6.632099999999999
C1CCC2C(C2C(=O)NC3=CC=CC=C3)/C=C\C1,-4.23362,-1.69006,-2.96184
CN1C2=C(C=N1)C(=NC=N2)N3CCN(CC3)C4=CC(=C(C=C4)Cl)Cl,-5.11612,-13.6849,-9.40051
CC(C)NC(=O)NC(=O)COC1=C(C(=CC(=C1F)F)F)F,3.70581,5.07598,4.390895
C1=CC=C2C(=C1)C(=CS2)C(=O)NCC3=CC=CS3,2.38615,-0.578411,0.9038695
CC1=CC(=C(C(=C1)C)NC(=O)CS(=O)CC(=O)NC2=CC=C(C=C2)N3CCOCC3)C,5.9027,1.16554,3.53412
CC(=CCN1CCN(CC1CCO)CC2=CC=CN2C3=NC=CC=N3)C,10.3247,8.74712,9.53591
C1=CC=C(C(=C1)NC(=O)CSC2=NN=NN2C3=CN=CC=C3)F,2.46208,3.07083,2.766455
CCN1CCN(CC1)CCCNC(=O)C2C(N(C(=O)C3=CC=CC=C23)C)C4=CC=C(C=C4)OC,3.1177,1.31092,2.21431
C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NC(=NO3)C4=CC=NC=C4,10.1582,11.3918,10.775
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=CC2=O)O,1.5365,6.61285,4.074675
C1C2(CN3CN1CN(C2)C3)C(C4=CC=C(C=C4)[N+](=O)[O-])O,2.69762,2.24919,2.473405
CCOC(=O)C1=C(SC(=C1C)C(=O)N(C)C)NC(=O)COC(=O)C2=NC=C(C(=C2Cl)Cl)Cl,0.590919,0.728611,0.6597649999999999
C1=CC=C2C(=C1)N=C(O2)SCC3=NC4=CC=CC=C4S3,5.48679,7.827,6.6568950000000005
CCOC1=C(C=CC=N1)C(=O)OC2=CC3=C(C=C2)OCO3,7.61704,5.58585,6.601445
C1CCN(C1)C2=NC(=NC(=O)N2)N3CCCC3,3.52444,2.98833,3.256385
CC(=O)/C(=C/C1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)/C(=O)OCCOC,3.03648,5.25919,4.147835000000001
CC1=CC(=CC(=C1)N(CC(=O)NC2CCCCCC2)S(=O)(=O)C3=C(NC(=O)NC3=O)C)C,1.58622,3.20976,2.39799
CS(=O)(=O)N(CC(=O)N1CCCC1)C2=C(C=CC(=C2)C(F)(F)F)Cl,5.6351,2.54727,4.091185
CC1=CC=C(C=C1)NC(=O)/C(=C/C2=CC=C(C=C2)[N+](=O)[O-])/NC(=O)C3=CC=CC=C3,-0.111714,2.13611,1.012198
CCCCC1CCC(CC1)/C(=N/O)/N,3.89123,-2.2654,0.812915
CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C2=CC=C(C=C2)OCC(=O)NCC3CCCCC3,-3.43487,-3.9354,-3.685135
C1=CC=C(C(=C1)NC(=O)NC2=NN=C(S2)C3=CC(=CC=C3)F)F,4.18451,1.95891,3.0717100000000004
C1COC2=C(O1)C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,5.94136,-0.146911,2.8972245
CC(C)(C)C(=O)/C=C/NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC,-2.29042,-2.43258,-2.3615000000000004
CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=NC3=C(S2)CCCC3,-11.5791,-8.7806,-10.17985
CC1=C(SC(=N1)NC(=O)/C=C/C2=CC=CC=C2)C(=O)N3CCCCC3,0.156605,4.05329,2.1049475
CN(C1=CC=CC=C1C(=O)NCC2=CC=CC=C2)C(=O)C3=CC=C(C=C3)[N+](=O)[O-],-1.38433,-6.83828,-4.111305
COC1=C(C=C(C=C1)C2(CCCC2)CNC(=O)/C=C/C3=CC=CO3)OC,-4.03513,-1.88054,-2.957835
CCOC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2C)CNC3=CC=C(C=C3)OC,2.63275,4.18023,3.40649
CC(=O)OCC(=O)NC1=C(C=CC(=C1)Cl)OC,1.26713,2.08283,1.67498
CN(C)/C=C/C1=C(C2=C(O1)C=CC(=C2)OC)C(=O)C3=CC=C(C=C3)Cl,-2.66511,-5.99392,-4.329515
CC1=CC=C(C=C1)SCCC2=CN=C(C=C2)C,1.84996,3.45914,2.65455
C1=CC(=CC=C1S(=O)(=O)NCCNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)Cl,-4.40204,0.735129,-1.8334555
C1COCCN1C2=NC3=C(S2)C=C(C=C3)C(=O)NCCC4=CC=C(C=C4)Cl,2.83208,3.4034,3.11774
CCCCCC(=O)NNC(=O)C1=C(C2=CC=CC=C2N(C1=O)CC)O,18.9253,29.6037,24.2645
CC(=O)N1C(OC(=O)C2=CC=CC=C21)C3=C(C(=CC=C3)OC)OC(=O)C,3.18387,5.389,4.286435
CC1=NN=C(S1)SC(C)C(=O)NC2=NC=CS2,5.36287,4.22704,4.794955
CC(C)CC1COCCS(=O)(=O)N1CC2=CC(=CC=C2)C(F)(F)F,6.06379,13.9896,10.026695
CCCCSC1=NN=C2N1C(=CC(=N2)C)C,0.636335,1.26418,0.9502575
CC1=CC(=C(C=C1)N2C(=O)C(C(=N2)C)C(C3C(=NN(C3=O)C4=C(C=C(C=C4)C)C)C)C5=CC=CC=C5)C,16.707,22.9555,19.83125
CCOC(=O)C1=CC2=C(S1)C3=C(C=CC=C3OC2)C,15.3632,10.2926,12.8279
CCOC1=CC(=C(C=C1)OCC)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=CS3,-1.28556,-0.955213,-1.1203865
C1=CC(=C(C(=C1)Cl)Cl)C2=CC=C(O2)C=NN3C=NN=C3,2.30379,1.72414,2.013965
CCN1C2=CC=CC=C2C(=CC1=O)OCC(=O)NCC3=CC=CS3,6.63885,-1.0256,2.806625
CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)COC(=O)/C=C/C3=CC=C(C=C3)[N+](=O)[O-])C,1.23116,2.00331,1.617235
CCN(CC(=O)NCC1=CC=CS1)C(=O)/C=C/C2=CC=C(C=C2)C,1.59821,0.0391389,0.8186744499999999
CCOC(=O)C1=CC=C(C=C1)NC(=S)NC2=CC(=CC(=N2)C)C,8.06734,2.19788,5.13261
C1C(=C(C(=N)N1C2=CC3=C(C=C2)OCO3)C4=CC=CC=C4)O,5.15879,8.01879,6.58879
C1=CC=C2C(=C1)C(=CC=C2Cl)OCCN3C=CN=C3,-8.96733,0.522051,-4.2226395000000005
C1CCN(CC1)S(=O)(=O)N2CCC(CC2)C(=O)NC3CCCC3,6.02629,3.45017,4.73823
CC1=CC(=NN1CC(=O)N2CCCC(C2)C(=O)C3=CC(=CC=C3)OC(C)C)C,1.43068,0.907427,1.1690535
CN1CCN(CC1)CC(=O)N(CC2=C(C3=CC=CC=C3N2C)C#N)C4=CC=CC=C4,3.8032,-0.186567,1.8083165
COCCCNCCCCOC1=C(C=C(C=C1)Br)Cl.C(=O)(C(=O)O)O,4.22606,5.02648,4.62627
COC1=CC=C(C=C1)N2C=CN=C2CN3CCN(C(C3)CCO)C4CCCC4,0.0739754,2.12919,1.1015827
C1=CC=C(C(=C1)CN2C=CC(=N2)N)F,3.16296,3.49936,3.33116
CC1=C(C=CO1)C2=NN=C(N2CC(C)C)SCC(=O)N3CCOCC3,6.7456,0.517664,3.631632
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C(C)SC3=NC=NC4=CC=CC=C43,0.429341,0.00724428,0.2182926399999999
C1=CC=C(C=C1)CN(C2=CC=CC=C2Cl)S(=O)(=O)C3=CC(=C(C=C3)Cl)C(=O)O,9.61523,7.76782,8.691525
CC1CCC(CC1)NC(=O)C2CCCN(C2)C3=NN4C(=O)C=C(N=C4S3)C,3.77421,5.19798,4.486095000000001
C1CC(CCC1C2=CC=CC=C2)NC(=O)C3=CN=CC=C3,-2.44423,-2.42251,-2.43337
CCOC(=O)N1C2=CC=CC=C2OC1=O,2.66348,4.19514,3.42931
C1COCCN1CCCN(CC2=CC=CS2)S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-].C(=O)(C(=O)O)O,16.5994,17.6518,17.1256
CCN1C(=C(C2=C1C=CC(=C2)C(=O)N3CCN(CC3)C4=CC=CC(=C4C)C)C)C,-23.9441,-19.1344,-21.53925
C/C(=C/C1=CC=CC=C1)/C=NNC(=O)C2=NC=CN=C2,-3.54597,1.20428,-1.170845
CC1=CC(=C(C=C1)C(=O)NNC(=O)OC(C)(C)C)Cl,8.0767,7.52095,7.798825000000001
CCC1=CC=CC=C1N2CCN(CC2)S(=O)(=O)C3=CC(=C(C=C3)F)C,-0.239664,-5.99971,-3.1196870000000003
C1CNC2(CCN(CC2)C(=O)C3=CC(=C(C=C3)F)F)C4=C1NC=N4,-1.90399,0.840405,-0.5317925000000001
C1COCCN1CCNC2=C3C=NN(C3=NC=N2)C4=CC=C(C=C4)Cl,-1.49533,1.00247,-0.24643
CC1=CC=C(C=C1)OCCC(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C,-18.6209,-13.9139,-16.2674
CC1=CC(=C(C=C1)C2=CC(=O)NN2)C,5.53623,4.9369,5.236565
CC1=C(N=CC=C1)NC(=S)N,-1.05532,0.0784314,-0.4884443
COC(=O)C1=C(C2(C=CC1O2)C(CC=C)NC3=CC=CC=C3)C(=O)OC.[Cl-],-12.5482,-11.6729,-12.11055
C1=C(OC(=C1)C(=O)NN)CN2C=C(C=N2)Br,3.21576,5.67178,4.44377
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,-3.91432,1.48088,-1.21672
CCC1=NN=C(S1)NC(=O)C2=CC3=C(C=C2)C(=O)N(C3=O)CC,2.67239,2.74566,2.709025
CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=CC(=NN2C3=CC=CC=C3)C4=CC=CC=C4,-6.07099,-4.5106,-5.290795
C1CCC2=C(CC1)ON=C2C(=O)NC3=CN=CC=C3,2.36266,1.44135,1.902005
CCN1C2=CC=CC=C2C3=C1N=C(N=N3)SCC(=O)NC4=CC5=C(C=C4)OCO5,5.556,4.99483,5.275415000000001
COC1=CC(=CC(=C1OC)OC)C2C3COCC3C(C4=CC5=C(C=C24)OCO5)O,9.6093,6.21007,7.909685
CC1=CC=CC2=NC(=CN12)CNC(=O)C3CCC(=O)N(C3)CC4=CC=CC=C4F,-1.08166,-3.18738,-2.13452
C1CN2C(=O)C(=C(N=C2SC1)O)C(C3=CC=C(C=C3)Br)C4=C(N=C5N(C4=O)CCCS5)O,0.243309,3.03151,1.6374095
CCOC(=O)C1=C(SC(=C1C)C)NC(=O)N,3.81166,2.28667,3.049165
C1(=C(NC(=O)NC1=O)C(=O)O)F,5.30159,4.46233,4.881959999999999
CC1=NC2=CC=CC=C2N1CC3=NNC(=S)N3C4=CC=C(C=C4)Cl,0.542027,1.27177,0.9068985
CC1=CC=C(C=C1)C(C(=O)NC2=CC=C(C=C2)OC)N(C)C(=O)CC3=CC=CS3,1.16854,0.692667,0.9306035
COCCN1C(=C(C(=O)NC1=O)C(=S)NC(=O)C2=CC=CS2)N,2.44567,6.14391,4.29479
CN1C(=NC(=N1)[N+](=O)[O-])N2CCN(CC2)C3=CC=C(C=C3)F,2.97293,0.585923,1.7794265
COC1=C(C(=O)OC2=CC=CC=C21)[N+](=O)[O-],4.84353,3.20426,4.023895
C1=CC(=CC(=C1)F)CSC2=NC(=CC(=N2)N)N,2.76558,2.80316,2.78437
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)N3CCCCCC3,-4.42975,-2.95492,-3.692335
CC(C)[C@@H](C(=O)NCC1=CC=CO1)NC(=O)[C@@H]2CC3=CC=CC=C3CN2C(=O)OC(C)(C)C,0.714226,1.57984,1.147033
C1OC2=C(O1)C=C(C=C2)N3C(=O)C4=CC=CC=C4NC3=S,0.635528,1.57395,1.104739
COC1=CC=C(C=C1)NC(=O)NC2=C(C=CC3=CC=CC=C32)O,1.3206,-0.562701,0.3789495
CC(=O)NC1=CC=C(C=C1)N(C(C2=CC=CS2)C(=O)NC3CCCC3)C(=O)C4=CC=CO4,7.29877,6.0829,6.690835
CCC(C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C,-0.479447,1.83385,0.6772015
CC1=NN2C(=CC(=NC2=C1C3=CC=CC=C3)C(C)(C)C)N4CCN(CC4)C5CCCC5,-3.30826,1.4251,-0.94158
CC1=C(N=C(O1)C2=CC(=C(C=C2)OC)OC)CS(=O)CC(=O)NCC3=CC4=C(C=C3)OCO4,8.79837,9.87575,9.33706
CC1(CC(=O)C(C(N1)(C)C)C(C2=CC(=CC=C2)[N+](=O)[O-])O)C,4.28051,1.08509,2.6828
COC1=CC=CC=C1N(CC(=O)NCC2=CC=CC=C2)C(=O)CCC(=O)NC3=CC=CC=N3,-0.659738,-0.723343,-0.6915405
C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,-0.690767,-2.98856,-1.8396635
CC1=NC2=CC=CC=C2N1N=CC3=CC=C(O3)[N+](=O)[O-],100.742,100.708,100.725
C1COCCN1S(=O)(=O)C2=CC(=C(C=C2)Cl)NC(=O)COC(=O)C3=CC4=C(C=C3)OCCO4,2.34234,2.44449,2.393415
CC1=CC(=C(C=C1)NC(=O)C2CCCN2S(=O)(=O)C3=CC4=C(C=C3)N(C(=O)C(=O)N4C)C)C,-1.13411,4.86411,1.865
CN(C)CCCN1C(=O)C2=C(NC1=S)SC3=C2CCCC3,-5.52235,-0.820441,-3.1713955
CC1=CC=C(C=C1)NC(=S)N(CCCN2CCOCC2)C(C)C3=CC4=C(O3)C(=CC=C4)OC,2.9895,0.645848,1.817674
CC1=CC(=C(C=C1OCC(=O)N)S(=O)(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3)Cl,7.86553,1.60213,4.73383
CCCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=C(C(=C2Br)OC)OC)OC,-0.45682,-0.359686,-0.408253
CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)NN=CC2=C3C(=CC=C2)OCCO3)C4=CC=CC=C4F,0.0911501,-1.44928,-0.67906495
CC1(C2CCC1(C3=C2N=NC(=N3)SCC(=O)NC4=CC=CC5=CC=CC=C54)C)C,0.147601,-0.482255,-0.167327
CCN1C=C(C(=O)C2=C1SC(=C2C)C(=O)OCC)C(=O)OCC,3.23736,9.00501,6.1211850000000005
